DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	n_amr_genes_strict
COLOR	#ff0000
COLOR_MIN	#ffffff
COLOR_MAX	#000000
DATA
am_0001_0092_d6	40.0
am_0001_0092_d6	40.0
am_0001_0092_d6	40.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
am_0224_0080_e9	41.0
bq_0049_0072_b3	4.0
bq_0049_0072_b3	4.0
bq_0049_0072_b3	4.0
bq_0049_0072_b3	4.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
am_0171_0060_f1	41.0
bq_0049_0072_d4	5.0
bq_0049_0072_d4	5.0
bq_0049_0072_d4	5.0
bq_0049_0072_d4	5.0
bq_0049_0072_d4	5.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0006_0094_a8	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0001_0092_e6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_b6	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0003_0093_g5	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0001_0092_f1	40.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0052_0079_e3	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0171_0060_e1	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
am_0052_0079_d4	41.0
bq_0049_0072_h2	5.0
bq_0049_0072_h2	5.0
bq_0049_0072_h2	5.0
bq_0049_0072_h2	5.0
bq_0049_0072_h2	5.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_h7	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
am_0224_0080_b8	41.0
bq_0049_0072_c5	6.0
bq_0049_0072_c5	6.0
bq_0049_0072_c5	6.0
bq_0049_0072_c5	6.0
bq_0049_0072_c5	6.0
bq_0049_0072_c5	6.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
am_0171_0060_g2	41.0
bq_0049_0072_c2	5.0
bq_0049_0072_c2	5.0
bq_0049_0072_c2	5.0
bq_0049_0072_c2	5.0
bq_0049_0072_c2	5.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
am_0001_0092_f6	40.0
bq_0049_0072_d3	6.0
bq_0049_0072_d3	6.0
bq_0049_0072_d3	6.0
bq_0049_0072_d3	6.0
bq_0049_0072_d3	6.0
bq_0049_0072_d3	6.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0003_0093_a3	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0006_0094_g2	40.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0171_0060_h2	41.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0014_0091_e3	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0003_0093_c9	40.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0171_0060_c1	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
am_0052_0079_e5	41.0
bq_0049_0072_b5	4.0
bq_0049_0072_b5	4.0
bq_0049_0072_b5	4.0
bq_0049_0072_b5	4.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
am_0003_0093_b3	40.0
